,match_id,match_comp_id,match_comp_name,match_season,match_status,match_match_minute,match_venue,match_game_week,match_home_team,match_away_team,match_home_id,match_away_id,match_date,match_home_score,match_away_score,match_home_tries,match_away_tries,match_home_conversions,match_away_conversions,match_home_penalties,match_away_penalties,match_home_drop_goals,match_away_drop_goals,match_round_id,match_stage,match_updated,home_carries_crossed_gain_line,home_carries_metres,home_carries_not_made_gain_line,home_clean_breaks,home_defenders_beaten,home_offload,home_passes,home_runs,home_turnovers_conceded,home_missed_tackles,home_tackles,home_turnovers_won,home_penalties_conceded,home_red_card_second_yellow,home_red_cards,home_yellow_cards,home_conversion_goals,home_kicks_from_hand,home_missed_conversion_goals,home_missed_penalty_goals,home_penalty_goals,home_mauls_lost,home_mauls_total,home_mauls_won,home_mauls_won_penalty,home_mauls_won_try,home_rucks_lost,home_rucks_total,home_rucks_won,home_lineout_success,home_lineout_won_steal,home_lineouts_Lost,home_lineouts_won,home_scrums_lost,home_scrums_success,home_scrums_won,home_possession,home_pc_possession_first,home_pc_possession_second,home_ball_possession_last_10_mins,away_carries_crossed_gain_line,away_carries_metres,away_carries_not_made_gain_line,away_clean_breaks,away_defenders_beaten,away_offload,away_passes,away_runs,away_turnovers_conceded,away_missed_tackles,away_tackles,away_turnovers_won,away_penalties_conceded,away_red_card_second_yellow,away_red_cards,away_yellow_cards,away_conversion_goals,away_kicks_from_hand,away_missed_conversion_goals,away_missed_penalty_goals,away_penalty_goals,away_mauls_lost,away_mauls_total,away_mauls_won,away_mauls_won_penalty,away_mauls_won_try,away_rucks_lost,away_rucks_total,away_rucks_won,away_lineout_success,away_lineout_won_steal,away_lineouts_Lost,away_lineouts_won,away_scrums_lost,away_scrums_success,away_scrums_won,away_possession,away_pc_possession_first,away_pc_possession_second,away_ball_possession_last_10_mins,home_lineouts_lost,away_lineouts_lost
value,4662196,1242,Super Rugby,2018,Result,81,Forsyth Barr Stadium,2,Highlanders,Blues,302,296,2018-02-23T06:35:00+00:00,41,34,5,4,5,4,2,2,0,0,2,Regular Season,2024-02-11T16:03:23+00:00,34.0,388.0,62.0,11.0,21.0,14.0,116.0,109.0,13.0,22.0,140.0,6.0,7.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,0.0,1.0,70.0,69.0,0.92,0.0,1.0,12.0,0.0,1.0,4.0,0.43,0.37,0.5,0.43,41.0,512.0,79.0,19.0,22.0,11.0,151.0,134.0,15.0,21.0,99.0,6.0,11.0,0.0,0.0,1.0,4.0,18.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,95.0,93.0,1.0,0.0,0.0,9.0,1.0,0.83,5.0,0.57,0.63,0.5,0.57,,
value,4662205,1242,Super Rugby,2018,Result,80,AAMI Park,2,Rebels,Reds,53,767,2018-02-23T08:45:00+00:00,45,19,7,3,5,2,0,0,0,0,2,Regular Season,2024-02-11T16:03:27+00:00,48.0,511.0,69.0,13.0,27.0,6.0,145.0,125.0,19.0,25.0,60.0,8.0,11.0,0.0,0.0,0.0,5.0,17.0,2.0,1.0,0.0,1.0,7.0,6.0,0.0,0.0,4.0,85.0,81.0,0.92,1.0,1.0,11.0,0.0,1.0,7.0,0.62,0.6,0.63,0.72,24.0,392.0,34.0,15.0,25.0,7.0,90.0,65.0,18.0,27.0,121.0,8.0,8.0,0.0,1.0,1.0,2.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,42.0,39.0,0.92,1.0,1.0,11.0,1.0,0.92,12.0,0.38,0.4,0.37,0.28,,
value,4662214,1242,Super Rugby,2018,Result,81,Prince Chichibu Memorial Stadium,2,Sunwolves,Brumbies,59117,467,2018-02-24T04:15:00+00:00,25,32,3,5,2,2,2,1,0,0,2,Regular Season,2024-02-11T16:01:36+00:00,50.0,331.0,60.0,10.0,25.0,8.0,175.0,115.0,13.0,18.0,165.0,10.0,10.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,90.0,86.0,0.89,1.0,1.0,8.0,0.0,1.0,11.0,0.47,0.56,0.38,0.74,60.0,425.0,72.0,13.0,18.0,7.0,172.0,142.0,19.0,25.0,108.0,5.0,7.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,2.0,107.0,105.0,0.91,1.0,1.0,10.0,0.0,1.0,4.0,0.53,0.44,0.62,0.26,,
value,4662223,1242,Super Rugby,2018,Result,80,AMI Stadium,2,Crusaders,Chiefs,305,290,2018-02-24T06:35:00+00:00,45,23,6,2,4,2,0,3,0,0,2,Regular Season,2024-02-11T16:01:40+00:00,44.0,354.0,43.0,8.0,14.0,11.0,116.0,98.0,10.0,29.0,127.0,5.0,10.0,0.0,0.0,2.0,4.0,16.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,72.0,69.0,0.7,0.0,3.0,7.0,1.0,0.86,6.0,0.48,0.47,0.49,0.43,45.0,448.0,64.0,13.0,29.0,13.0,179.0,120.0,17.0,14.0,100.0,4.0,10.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,80.0,77.0,0.82,1.0,2.0,9.0,1.0,0.86,6.0,0.52,0.53,0.51,0.57,,
value,4662232,1242,Super Rugby,2018,Result,82,Allianz Stadium,2,Waratahs,Stormers,617,314,2018-02-24T08:45:00+00:00,34,27,4,3,4,3,2,2,0,0,2,Regular Season,2024-02-11T16:01:44+00:00,42.0,441.0,83.0,11.0,15.0,8.0,165.0,133.0,23.0,14.0,95.0,6.0,12.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,6.0,85.0,79.0,1.0,1.0,0.0,13.0,0.0,1.0,5.0,0.54,0.48,0.62,0.91,33.0,233.0,58.0,9.0,14.0,11.0,107.0,100.0,15.0,15.0,110.0,10.0,9.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,68.0,65.0,0.75,0.0,3.0,9.0,1.0,0.92,11.0,0.46,0.52,0.38,0.09,,
value,4662241,1242,Super Rugby,2018,Result,81,Emirates Airlines Park,2,Lions,Jaguares,206,58967,2018-02-24T13:05:00+00:00,47,27,6,3,5,3,0,2,0,0,2,Regular Season,2024-02-11T16:01:48+00:00,53.0,666.0,79.0,18.0,49.0,18.0,207.0,148.0,22.0,14.0,86.0,2.0,9.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,4.0,94.0,90.0,0.88,1.0,2.0,14.0,1.0,0.9,9.0,0.65,0.79,0.53,0.71,27.0,294.0,42.0,8.0,14.0,7.0,89.0,75.0,13.0,49.0,135.0,3.0,12.0,0.0,0.0,2.0,3.0,16.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,57.0,54.0,0.67,1.0,3.0,6.0,4.0,0.43,3.0,0.35,0.21,0.47,0.29,,
value,4662250,1242,Super Rugby,2018,Result,80,Loftus Versfeld,2,Bulls,Hurricanes,308,299,2018-02-24T15:15:00+00:00,21,19,3,3,0,2,2,0,0,0,2,Regular Season,2024-02-11T16:01:52+00:00,38.0,454.0,72.0,15.0,20.0,12.0,152.0,125.0,14.0,19.0,83.0,6.0,10.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,78.0,74.0,0.94,1.0,1.0,17.0,1.0,0.86,6.0,0.58,0.6,0.56,0.62,31.0,355.0,49.0,13.0,19.0,10.0,116.0,87.0,12.0,20.0,127.0,9.0,12.0,0.0,0.0,0.0,2.0,26.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,5.0,55.0,50.0,0.85,1.0,2.0,11.0,0.0,1.0,6.0,0.42,0.4,0.44,0.38,,
value,4662286,1242,Super Rugby,2018,Result,82,Eden Park,3,Blues,Chiefs,296,290,2018-03-02T06:35:00+00:00,21,27,3,4,3,2,0,1,0,0,3,Regular Season,2024-02-11T16:00:37+00:00,44.0,456.0,59.0,12.0,29.0,15.0,128.0,112.0,16.0,17.0,80.0,4.0,8.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,7.0,75.0,68.0,0.88,1.0,2.0,14.0,0.0,1.0,7.0,0.57,0.55,0.58,0.83,35.0,557.0,56.0,21.0,17.0,7.0,120.0,103.0,11.0,29.0,107.0,10.0,10.0,0.0,0.0,0.0,2.0,21.0,2.0,1.0,1.0,2.0,5.0,3.0,0.0,1.0,5.0,62.0,57.0,0.82,1.0,2.0,9.0,0.0,1.0,6.0,0.43,0.45,0.42,0.17,,
value,4662295,1242,Super Rugby,2018,Result,80,Suncorp Stadium,3,Reds,Brumbies,767,467,2018-03-02T09:00:00+00:00,18,10,0,2,0,0,6,0,0,0,3,Regular Season,2024-02-11T16:00:41+00:00,30.0,273.0,63.0,11.0,14.0,11.0,123.0,102.0,10.0,19.0,122.0,6.0,5.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,1.0,76.0,75.0,0.83,0.0,2.0,10.0,1.0,0.91,10.0,0.47,0.56,0.39,0.45,47.0,411.0,60.0,9.0,19.0,8.0,168.0,115.0,15.0,14.0,112.0,5.0,13.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,86.0,81.0,0.86,1.0,2.0,12.0,2.0,0.75,6.0,0.53,0.44,0.61,0.55,,
value,4662313,1242,Super Rugby,2018,Result,80,Prince Chichibu Memorial Stadium,3,Sunwolves,Rebels,59117,53,2018-03-03T04:15:00+00:00,17,37,2,5,2,1,1,1,0,0,3,Regular Season,2024-02-11T15:05:20+00:00,36.0,375.0,65.0,8.0,15.0,6.0,132.0,107.0,23.0,12.0,108.0,4.0,3.0,0.0,0.0,1.0,2.0,28.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,75.0,71.0,0.79,0.0,5.0,19.0,0.0,1.0,10.0,0.52,0.5,0.54,0.81,42.0,532.0,54.0,12.0,12.0,4.0,133.0,103.0,10.0,15.0,98.0,8.0,16.0,0.0,0.0,1.0,1.0,37.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,74.0,73.0,0.75,3.0,2.0,6.0,0.0,1.0,11.0,0.48,0.5,0.46,0.19,,
value,4662304,1242,Super Rugby,2018,Result,81,AMI Stadium,3,Crusaders,Stormers,305,314,2018-03-03T06:35:00+00:00,45,28,7,4,5,4,0,0,0,0,3,Regular Season,2024-02-11T15:05:17+00:00,41.0,529.0,61.0,19.0,32.0,5.0,155.0,111.0,14.0,27.0,168.0,5.0,11.0,0.0,0.0,1.0,5.0,18.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,77.0,72.0,0.82,4.0,2.0,9.0,1.0,0.83,5.0,0.43,0.49,0.38,0.33,65.0,393.0,75.0,15.0,27.0,12.0,160.0,149.0,16.0,32.0,110.0,8.0,8.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,117.0,115.0,0.67,2.0,5.0,10.0,0.0,1.0,5.0,0.57,0.51,0.62,0.67,,
value,4662322,1242,Super Rugby,2018,Result,80,Kings Park Stadium,3,Sharks,Waratahs,311,617,2018-03-03T13:05:00+00:00,24,24,3,3,3,3,1,1,0,0,3,Regular Season,2024-02-11T15:05:24+00:00,36.0,544.0,64.0,16.0,24.0,14.0,145.0,117.0,27.0,9.0,82.0,6.0,3.0,0.0,0.0,0.0,3.0,22.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,74.0,71.0,0.67,1.0,3.0,6.0,0.0,1.0,12.0,0.51,0.55,0.46,0.52,24.0,440.0,65.0,9.0,9.0,4.0,135.0,95.0,15.0,24.0,124.0,14.0,8.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,64.0,61.0,0.85,2.0,2.0,11.0,3.0,0.7,7.0,0.49,0.45,0.54,0.48,,
value,4662331,1242,Super Rugby,2018,Result,80,Loftus Versfeld,3,Bulls,Lions,308,206,2018-03-03T15:15:00+00:00,35,49,4,6,3,6,3,0,0,0,3,Regular Season,2024-02-11T15:05:29+00:00,32.0,466.0,66.0,7.0,11.0,3.0,146.0,99.0,15.0,24.0,92.0,11.0,11.0,0.0,0.0,2.0,3.0,18.0,1.0,0.0,3.0,0.0,5.0,5.0,1.0,0.0,5.0,73.0,68.0,0.93,1.0,1.0,14.0,1.0,0.83,5.0,0.55,0.51,0.59,0.77,26.0,408.0,66.0,13.0,24.0,14.0,102.0,107.0,14.0,11.0,101.0,8.0,12.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,6.0,65.0,59.0,0.87,1.0,2.0,13.0,0.0,1.0,3.0,0.45,0.49,0.41,0.23,,
value,4662340,1242,Super Rugby,2018,Result,80,Estadio Jose Amalfitani,3,Jaguares,Hurricanes,58967,299,2018-03-03T21:40:00+00:00,9,34,0,5,0,3,3,1,0,0,3,Regular Season,2024-02-11T15:05:33+00:00,34.0,271.0,71.0,7.0,25.0,6.0,152.0,111.0,17.0,26.0,76.0,5.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,2.0,6.0,4.0,0.0,0.0,4.0,84.0,80.0,0.73,0.0,4.0,11.0,2.0,0.67,4.0,0.54,0.53,0.55,0.75,32.0,464.0,42.0,17.0,26.0,9.0,118.0,86.0,16.0,25.0,121.0,10.0,15.0,0.0,0.0,1.0,3.0,19.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,51.0,48.0,0.92,3.0,1.0,11.0,2.0,0.8,8.0,0.46,0.47,0.45,0.25,,
value,4662376,1242,Super Rugby,2018,Result,80,Forsyth Barr Stadium,4,Highlanders,Stormers,302,314,2018-03-09T06:35:00+00:00,33,15,5,2,4,1,0,1,0,0,4,Regular Season,2024-02-11T15:04:29+00:00,42.0,628.0,67.0,21.0,24.0,12.0,154.0,127.0,15.0,25.0,164.0,9.0,11.0,0.0,0.0,0.0,4.0,25.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,79.0,76.0,0.89,2.0,1.0,8.0,0.0,1.0,5.0,0.45,0.46,0.44,0.44,55.0,415.0,76.0,9.0,25.0,11.0,157.0,140.0,12.0,24.0,107.0,8.0,8.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,2.0,6.0,4.0,3.0,0.0,7.0,102.0,95.0,0.71,0.0,4.0,10.0,0.0,1.0,5.0,0.55,0.54,0.56,0.56,,
value,4662385,1242,Super Rugby,2018,Result,81,AAMI Park,4,Rebels,Brumbies,53,467,2018-03-09T08:45:00+00:00,33,10,5,2,4,0,0,0,0,0,4,Regular Season,2024-02-11T15:04:33+00:00,48.0,498.0,48.0,8.0,12.0,4.0,104.0,99.0,7.0,25.0,184.0,9.0,13.0,0.0,0.0,1.0,4.0,25.0,1.0,2.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,77.0,76.0,0.8,0.0,2.0,8.0,1.0,0.89,8.0,0.42,0.5,0.37,0.61,66.0,506.0,69.0,11.0,25.0,8.0,180.0,143.0,18.0,12.0,114.0,4.0,8.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,2.0,117.0,115.0,0.93,1.0,1.0,14.0,0.0,1.0,5.0,0.58,0.5,0.63,0.39,,
value,4662394,1242,Super Rugby,2018,Result,86,Westpac Stadium,4,Hurricanes,Crusaders,299,305,2018-03-10T06:35:00+00:00,29,19,4,3,3,2,1,0,0,0,4,Regular Season,2024-02-11T15:03:10+00:00,31.0,426.0,67.0,8.0,22.0,10.0,125.0,104.0,16.0,12.0,97.0,9.0,11.0,0.0,0.0,0.0,3.0,22.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,72.0,72.0,1.0,1.0,0.0,8.0,2.0,0.83,10.0,0.53,0.57,0.49,0.74,31.0,266.0,62.0,5.0,12.0,2.0,103.0,95.0,16.0,22.0,103.0,2.0,12.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,4.0,9.0,5.0,1.0,1.0,6.0,76.0,70.0,0.8,0.0,3.0,12.0,1.0,0.83,5.0,0.47,0.43,0.51,0.26,,
value,4662403,1242,Super Rugby,2018,Result,82,Suncorp Stadium,4,Reds,Bulls,767,308,2018-03-10T08:45:00+00:00,20,14,2,2,2,2,2,0,0,0,4,Regular Season,2024-02-11T15:03:14+00:00,50.0,386.0,84.0,15.0,28.0,8.0,188.0,143.0,16.0,18.0,104.0,9.0,5.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,3.0,104.0,101.0,0.94,0.0,1.0,16.0,2.0,0.75,6.0,0.6,0.59,0.61,0.34,32.0,319.0,66.0,10.0,18.0,6.0,141.0,103.0,14.0,28.0,153.0,7.0,15.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,71.0,67.0,1.0,0.0,0.0,8.0,2.0,0.78,7.0,0.4,0.41,0.39,0.66,,
value,4662412,1242,Super Rugby,2018,Result,81,Kings Park Stadium,4,Sharks,Sunwolves,311,59117,2018-03-10T13:05:00+00:00,50,22,7,3,6,2,1,1,0,0,4,Regular Season,2024-02-11T15:03:19+00:00,28.0,493.0,71.0,25.0,25.0,14.0,130.0,111.0,16.0,23.0,146.0,7.0,10.0,0.0,0.0,0.0,6.0,24.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,76.0,72.0,1.0,1.0,0.0,10.0,0.0,1.0,6.0,0.44,0.47,0.42,0.38,64.0,489.0,68.0,14.0,23.0,5.0,176.0,139.0,20.0,25.0,106.0,7.0,4.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,1.0,102.0,101.0,0.82,0.0,2.0,9.0,0.0,1.0,6.0,0.56,0.53,0.58,0.62,,
value,4662421,1242,Super Rugby,2018,Result,80,Emirates Airlines Park,4,Lions,Blues,206,296,2018-03-10T15:15:00+00:00,35,38,5,5,5,5,0,1,0,0,4,Regular Season,2024-02-11T15:03:24+00:00,30.0,461.0,51.0,13.0,20.0,10.0,110.0,89.0,18.0,38.0,137.0,7.0,6.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,41.0,37.0,0.89,1.0,1.0,8.0,1.0,0.89,8.0,0.36,0.41,0.31,0.38,59.0,663.0,73.0,13.0,38.0,19.0,218.0,148.0,14.0,20.0,63.0,8.0,6.0,0.0,0.0,0.0,5.0,13.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,94.0,90.0,0.75,0.0,2.0,6.0,0.0,1.0,9.0,0.64,0.59,0.69,0.62,,
value,4662430,1242,Super Rugby,2018,Result,81,Estadio Jose Amalfitani,4,Jaguares,Waratahs,58967,617,2018-03-10T21:40:00+00:00,38,28,6,4,4,4,0,0,0,0,4,Regular Season,2024-02-11T15:03:29+00:00,46.0,499.0,59.0,15.0,29.0,8.0,152.0,113.0,16.0,29.0,162.0,7.0,8.0,0.0,0.0,0.0,4.0,16.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,87.0,85.0,0.83,2.0,2.0,10.0,0.0,1.0,9.0,0.47,0.41,0.52,0.23,49.0,516.0,88.0,13.0,29.0,15.0,232.0,152.0,20.0,29.0,131.0,6.0,10.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,109.0,105.0,0.79,1.0,3.0,11.0,2.0,0.75,6.0,0.53,0.59,0.48,0.77,,
value,4662466,1242,Super Rugby,2018,Result,82,FMG Stadium Waikato,5,Chiefs,Bulls,290,308,2018-03-16T06:35:00+00:00,41,28,6,4,4,4,1,0,0,0,5,Regular Season,2024-02-11T15:02:00+00:00,43.0,487.0,58.0,21.0,35.0,13.0,126.0,116.0,12.0,24.0,119.0,9.0,12.0,0.0,0.0,0.0,4.0,21.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,76.0,74.0,0.82,0.0,2.0,9.0,0.0,1.0,6.0,0.47,0.42,0.54,0.5,31.0,354.0,78.0,14.0,24.0,4.0,152.0,115.0,16.0,35.0,99.0,7.0,9.0,0.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,2.0,11.0,9.0,5.0,0.0,3.0,77.0,74.0,0.95,2.0,1.0,20.0,0.0,1.0,3.0,0.53,0.58,0.46,0.5,,
value,4662475,1242,Super Rugby,2018,Result,80,Forsyth Barr Stadium,5,Highlanders,Crusaders,302,305,2018-03-17T06:35:00+00:00,25,17,3,2,2,2,2,1,0,0,5,Regular Season,2024-02-11T15:01:20+00:00,43.0,410.0,59.0,11.0,30.0,11.0,114.0,117.0,13.0,19.0,138.0,9.0,9.0,0.0,0.0,1.0,2.0,22.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,78.0,73.0,0.9,0.0,1.0,9.0,2.0,0.82,9.0,0.48,0.43,0.53,0.31,43.0,491.0,72.0,15.0,19.0,10.0,178.0,126.0,19.0,30.0,114.0,6.0,7.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,4.0,93.0,89.0,1.0,0.0,0.0,12.0,1.0,0.75,3.0,0.52,0.57,0.47,0.69,,
value,4662484,1242,Super Rugby,2018,Result,80,GIO Stadium,5,Brumbies,Sharks,467,311,2018-03-17T08:45:00+00:00,24,17,2,2,1,2,4,1,0,0,5,Regular Season,2024-02-11T15:01:25+00:00,36.0,336.0,39.0,7.0,12.0,9.0,114.0,81.0,11.0,19.0,101.0,4.0,12.0,0.0,0.0,2.0,1.0,15.0,1.0,0.0,4.0,2.0,5.0,3.0,0.0,0.0,2.0,56.0,54.0,0.75,1.0,3.0,9.0,1.0,0.88,7.0,0.46,0.57,0.35,0.2,34.0,250.0,52.0,4.0,19.0,5.0,111.0,91.0,13.0,12.0,87.0,5.0,14.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,0.0,4.0,67.0,63.0,0.81,2.0,3.0,13.0,3.0,0.67,6.0,0.54,0.43,0.65,0.8,,
value,4662493,1242,Super Rugby,2018,Result,80,DHL Newlands,5,Stormers,Blues,314,296,2018-03-17T13:05:00+00:00,37,20,4,3,4,1,3,1,0,0,5,Regular Season,2024-02-11T15:01:29+00:00,40.0,561.0,58.0,20.0,29.0,11.0,125.0,110.0,10.0,31.0,105.0,3.0,12.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,86.0,82.0,0.9,0.0,1.0,9.0,1.0,0.8,4.0,0.52,0.61,0.4,0.57,40.0,429.0,61.0,11.0,31.0,10.0,158.0,110.0,19.0,29.0,113.0,7.0,10.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,72.0,66.0,0.9,0.0,2.0,18.0,0.0,1.0,4.0,0.48,0.39,0.6,0.43,,
value,4662502,1242,Super Rugby,2018,Result,81,Emirates Airlines Park,5,Lions,Sunwolves,206,59117,2018-03-17T15:15:00+00:00,40,38,6,5,5,5,0,1,0,0,5,Regular Season,2024-02-11T15:01:34+00:00,25.0,343.0,61.0,11.0,35.0,0.0,115.0,88.0,18.0,31.0,86.0,11.0,8.0,0.0,0.0,0.0,5.0,16.0,1.0,0.0,0.0,3.0,9.0,6.0,1.0,1.0,4.0,69.0,65.0,1.0,3.0,0.0,16.0,0.0,1.0,3.0,0.52,0.52,0.51,0.37,41.0,505.0,45.0,6.0,31.0,11.0,131.0,98.0,9.0,35.0,97.0,9.0,12.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,66.0,59.0,0.6,0.0,4.0,6.0,1.0,0.89,8.0,0.48,0.48,0.49,0.63,,
value,4662511,1242,Super Rugby,2018,Result,82,Estadio Jose Amalfitani,5,Jaguares,Reds,58967,767,2018-03-17T21:40:00+00:00,7,18,1,2,1,1,0,2,0,0,5,Regular Season,2024-02-11T15:01:38+00:00,62.0,432.0,87.0,13.0,27.0,7.0,216.0,159.0,27.0,22.0,133.0,8.0,10.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,0.0,4.0,116.0,112.0,0.81,0.0,4.0,17.0,1.0,0.88,7.0,0.58,0.42,0.71,0.78,31.0,331.0,70.0,8.0,22.0,3.0,146.0,108.0,15.0,27.0,188.0,13.0,14.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,81.0,78.0,1.0,1.0,0.0,12.0,2.0,0.82,9.0,0.42,0.57,0.29,0.23,,
value,4662520,1242,Super Rugby,2018,Result,80,Allianz Stadium,5,Waratahs,Rebels,617,53,2018-03-18T05:05:00+00:00,51,27,6,4,6,2,3,1,0,0,5,Regular Season,2024-02-11T15:00:12+00:00,48.0,560.0,71.0,23.0,32.0,12.0,193.0,134.0,17.0,24.0,73.0,5.0,5.0,0.0,0.0,0.0,6.0,32.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,76.0,0.89,0.0,1.0,8.0,0.0,1.0,12.0,0.6,0.55,0.67,0.64,26.0,553.0,43.0,22.0,24.0,12.0,84.0,82.0,18.0,32.0,109.0,8.0,6.0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,50.0,49.0,0.64,1.0,4.0,7.0,1.0,0.8,4.0,0.4,0.45,0.33,0.36,,
value,4662556,1242,Super Rugby,2018,Result,80,AMI Stadium,6,Crusaders,Bulls,305,308,2018-03-23T06:35:00+00:00,33,14,5,2,4,2,0,0,0,0,6,Regular Season,2024-02-11T14:06:04+00:00,29.0,231.0,43.0,4.0,11.0,6.0,74.0,77.0,14.0,17.0,109.0,9.0,12.0,0.0,0.0,1.0,4.0,25.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,2.0,52.0,50.0,0.83,0.0,2.0,10.0,0.0,1.0,10.0,0.44,0.49,0.4,0.64,19.0,201.0,86.0,7.0,17.0,3.0,131.0,107.0,19.0,11.0,78.0,4.0,8.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,3.0,9.0,6.0,1.0,0.0,3.0,79.0,76.0,0.88,0.0,2.0,15.0,0.0,1.0,7.0,0.56,0.51,0.6,0.36,,
value,4662565,1242,Super Rugby,2018,Result,81,AAMI Park,6,Rebels,Sharks,53,311,2018-03-23T08:45:00+00:00,46,14,6,2,5,2,2,0,0,0,6,Regular Season,2024-02-11T14:06:09+00:00,38.0,523.0,57.0,20.0,29.0,9.0,141.0,111.0,14.0,17.0,69.0,8.0,9.0,0.0,0.0,1.0,5.0,19.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,2.0,76.0,74.0,0.88,0.0,2.0,14.0,2.0,0.75,6.0,0.57,0.65,0.51,0.33,26.0,251.0,53.0,9.0,17.0,11.0,108.0,88.0,22.0,29.0,115.0,5.0,11.0,0.0,0.0,1.0,2.0,18.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,48.0,46.0,1.0,1.0,0.0,15.0,1.0,0.83,5.0,0.43,0.35,0.49,0.67,,
